Generated_File_Name 	Parent_Folder 	Original_File_Name 	Segment_Index
06656.wav	 20171215a-55	 103412	 30
06657.wav	 20171215a-55	 103412	 26
06658.wav	 20171215a-55	 103412	 9
06659.wav	 20171215a-55	 103412	 12
06660.wav	 20171215a-55	 103412	 65
06661.wav	 20171215a-55	 103412	 39
06662.wav	 20171215a-55	 103412	 13
06663.wav	 20171215a-55	 103412	 46
06664.wav	 20171215a-55	 103412	 66
06665.wav	 20171215a-55	 103412	 63
06666.wav	 20171215a-55	 103412	 27
06667.wav	 20171215a-55	 103412	 19
06668.wav	 20171215a-55	 103412	 24
06669.wav	 20171215a-55	 103412	 17
06670.wav	 20171215e-56	 170639	 33
06671.wav	 20171215e-56	 170639	 21
06672.wav	 20171215e-56	 170639	 7
06673.wav	 20171215e-56	 170639	 36
06674.wav	 20171215e-56	 170639	 40
06675.wav	 20171215e-56	 170639	 32
06676.wav	 20171215e-56	 170639	 44
06677.wav	 20171215e-56	 170639	 34
06678.wav	 20171215e-56	 170639	 11
06679.wav	 20171215e-56	 170639	 45
06680.wav	 20171215e-56	 170639	 3
06681.wav	 20171215e-56	 170639	 5
06682.wav	 20171215e-56	 170639	 50
06683.wav	 20171215e-56	 170639	 16
06684.wav	 20171215e-56	 170639	 31
06685.wav	 20171215e-56	 170639	 9
06686.wav	 20171215e-56	 170639	 35
06687.wav	 20171215e-56	 170639	 10
06688.wav	 20171215e-56	 170639	 1
06689.wav	 20171215e-56	 170639	 28
06690.wav	 20171215e-56	 170639	 27
06691.wav	 20171215e-56	 170639	 47
06692.wav	 20171215e-56	 170639	 20
06693.wav	 20171215e-56	 170639	 39
06694.wav	 20171215e-56	 170639	 15
06695.wav	 20171215e-56	 170639	 38
06696.wav	 20171215e-56	 170639	 12
06697.wav	 20171215e-56	 170639	 23
06698.wav	 20171215e-56	 170639	 52
06699.wav	 20171215e-56	 170639	 6
06700.wav	 20171215e-56	 170639	 29
06701.wav	 20171215e-56	 170639	 49
06702.wav	 20171215e-56	 170639	 30
06703.wav	 20171215e-56	 170639	 18
06704.wav	 20171215e-56	 170639	 2
06705.wav	 20171215e-56	 170639	 17
06706.wav	 20171215e-56	 170639	 37
06707.wav	 20171215e-56	 170639	 19
06708.wav	 20171215e-56	 170639	 8
06709.wav	 20171215e-56	 170639	 46
06710.wav	 20171215e-56	 170639	 51
06711.wav	 20171215e-56	 170639	 43
06712.wav	 20171215e-56	 170639	 41
06713.wav	 20171215e-56	 170639	 13
06714.wav	 20171215e-56	 170639	 26
06715.wav	 20171215e-56	 170639	 25
06716.wav	 20171215e-56	 170639	 24
06717.wav	 20171215e-56	 170639	 48
06718.wav	 20171215e-56	 170639	 14
06719.wav	 20171215e-56	 170639	 42
06720.wav	 20171215e-56	 170639	 4
06721.wav	 20171215e-56	 170639	 22
06722.wav	 20171217-58	 020446	 82
06723.wav	 20171217-58	 020446	 57
06724.wav	 20171217-58	 020446	 110
06725.wav	 20171217-58	 020446	 36
06726.wav	 20171217-58	 020446	 60
06727.wav	 20171217-58	 020446	 47
06728.wav	 20171217-58	 020446	 38
06729.wav	 20171217-58	 020446	 107
06730.wav	 20171217-58	 020446	 105
06731.wav	 20171217-58	 020446	 52
06732.wav	 20171217-58	 020446	 43
06733.wav	 20171217-58	 020446	 49
06734.wav	 20171217-58	 020446	 92
06735.wav	 20171217-58	 020446	 37
06736.wav	 20171217-58	 020446	 8
06737.wav	 20171217-58	 020446	 100
06738.wav	 20171217-58	 020446	 63
06739.wav	 20171217-58	 020446	 40
06740.wav	 20171217-58	 020446	 32
06741.wav	 20171217-58	 020446	 98
06742.wav	 20171217-58	 020446	 81
06743.wav	 20171217-58	 020446	 78
06744.wav	 20171217-58	 020446	 1
06745.wav	 20171217-58	 020446	 45
06746.wav	 20171217-58	 020446	 111
06747.wav	 20171217-58	 020446	 83
06748.wav	 20171217-58	 020446	 3
06749.wav	 20171217-58	 020446	 9
06750.wav	 20171217-58	 020446	 5
06751.wav	 20171217-58	 020446	 34
06752.wav	 20171217-58	 020446	 73
06753.wav	 20171217-58	 020446	 66
06754.wav	 20171217-58	 020446	 91
06755.wav	 20171217-58	 020446	 104
06756.wav	 20171217-58	 020446	 42
06757.wav	 20171217-58	 020446	 15
06758.wav	 20171217-58	 020446	 74
06759.wav	 20171217-58	 020446	 99
06760.wav	 20171217-58	 020446	 41
06761.wav	 20171217-58	 020446	 65
06762.wav	 20171217-58	 020446	 26
06763.wav	 20171217-58	 020446	 22
06764.wav	 20171217-58	 020446	 21
06765.wav	 20171217-58	 020446	 25
06766.wav	 20171217-58	 020446	 17
06767.wav	 20171217-58	 020446	 54
06768.wav	 20171217-58	 020446	 27
06769.wav	 20171217-58	 020446	 71
06770.wav	 20171217-58	 020446	 59
06771.wav	 20171217-58	 020446	 46
06772.wav	 20171217-58	 020446	 75
06773.wav	 20171217-58	 020446	 50
06774.wav	 20171217-58	 020446	 76
06775.wav	 20171217-58	 020446	 70
06776.wav	 20171217-58	 020446	 35
06777.wav	 20171217-58	 020446	 31
06778.wav	 20171217-58	 020446	 77
06779.wav	 20171217-58	 020446	 90
06780.wav	 20171217-58	 020446	 79
06781.wav	 20171217-58	 020446	 16
06782.wav	 20171217-58	 020446	 85
06783.wav	 20171217-58	 020446	 93
06784.wav	 20171217-58	 020446	 84
06785.wav	 20171217-58	 020446	 94
06786.wav	 20171217-58	 020446	 12
06787.wav	 20171217-58	 020446	 28
06788.wav	 20171217-58	 020446	 102
06789.wav	 20171217-58	 020446	 106
06790.wav	 20171217-58	 020446	 58
06791.wav	 20171217-58	 020446	 4
06792.wav	 20171217-58	 020446	 56
06793.wav	 20171217-58	 020446	 7
06794.wav	 20171217-58	 020446	 87
06795.wav	 20171217-58	 020446	 55
06796.wav	 20171217-58	 020446	 61
06797.wav	 20171217-58	 020446	 48
06798.wav	 20171217-58	 020446	 112
06799.wav	 20171217-58	 020446	 88
06800.wav	 20171217-58	 020446	 96
06801.wav	 20171217-58	 020446	 29
06802.wav	 20171217-58	 020446	 67
06803.wav	 20171217-58	 020446	 97
06804.wav	 20171217-58	 020446	 109
06805.wav	 20171217-58	 020446	 89
06806.wav	 20171217-58	 020446	 20
06807.wav	 20171217-58	 020446	 101
06808.wav	 20171217-58	 020446	 103
06809.wav	 20171217-58	 020446	 86
06810.wav	 20171217-58	 020446	 108
06811.wav	 20171217-58	 020446	 62
06812.wav	 20171217-58	 020446	 53
06813.wav	 20171217-58	 020446	 39
06814.wav	 20171217-58	 020446	 10
06815.wav	 20171217-58	 020446	 23
06816.wav	 20171217-58	 020446	 24
06817.wav	 20171217-58	 020446	 95
06818.wav	 20171217-58	 020446	 30
06819.wav	 20171217-58	 020446	 69
06820.wav	 20171217-58	 020446	 51
06821.wav	 20171217-58	 020446	 2
06822.wav	 20171217-58	 020446	 11
06823.wav	 20171217-58	 020446	 80
06824.wav	 20171217-58	 020446	 13
06825.wav	 20171217-58	 020446	 6
06826.wav	 20171217-58	 020446	 64
06827.wav	 20171217-58	 020446	 68
06828.wav	 20171217-58	 020446	 19
06829.wav	 20171217-58	 020446	 44
06830.wav	 20171217-58	 020446	 14
06831.wav	 20171217-58	 020446	 18
06832.wav	 20171217-58	 020446	 33
06833.wav	 20171217-58	 020446	 72
06834.wav	 20171217a-59	 050224	 94
06835.wav	 20171217a-59	 050224	 56
06836.wav	 20171217a-59	 050224	 55
06837.wav	 20171217a-59	 050224	 100
06838.wav	 20171217a-59	 050224	 103
06839.wav	 20171217a-59	 050224	 64
06840.wav	 20171217a-59	 050224	 45
06841.wav	 20171217a-59	 050224	 106
06842.wav	 20171217a-59	 050224	 39
06843.wav	 20171217a-59	 050224	 50
06844.wav	 20171217a-59	 050224	 73
06845.wav	 20171217a-59	 050224	 34
06846.wav	 20171217a-59	 050224	 30
06847.wav	 20171217a-59	 050224	 115
06848.wav	 20171217a-59	 050224	 41
06849.wav	 20171217a-59	 050224	 81
06850.wav	 20171217a-59	 050224	 77
06851.wav	 20171217a-59	 050224	 79
06852.wav	 20171217a-59	 050224	 35
06853.wav	 20171217a-59	 050224	 108
06854.wav	 20171217a-59	 050224	 53
06855.wav	 20171217a-59	 050224	 18
06856.wav	 20171217a-59	 050224	 27
06857.wav	 20171217a-59	 050224	 99
06858.wav	 20171217a-59	 050224	 38
06859.wav	 20171217a-59	 050224	 120
06860.wav	 20171217a-59	 050224	 31
06861.wav	 20171217a-59	 050224	 78
06862.wav	 20171217a-59	 050224	 28
06863.wav	 20171217a-59	 050224	 48
06864.wav	 20171217a-59	 050224	 32
06865.wav	 20171217a-59	 050224	 25
06866.wav	 20171217a-59	 050224	 110
06867.wav	 20171217a-59	 050224	 36
06868.wav	 20171217a-59	 050224	 93
06869.wav	 20171217a-59	 050224	 6
06870.wav	 20171217a-59	 050224	 62
06871.wav	 20171217a-59	 050224	 33
06872.wav	 20171217a-59	 050224	 74
06873.wav	 20171217a-59	 050224	 65
06874.wav	 20171217a-59	 050224	 109
06875.wav	 20171217a-59	 050224	 37
06876.wav	 20171217a-59	 050224	 8
06877.wav	 20171217a-59	 050224	 44
06878.wav	 20171217a-59	 050224	 3
06879.wav	 20171217a-59	 050224	 17
06880.wav	 20171217a-59	 050224	 61
06881.wav	 20171217a-59	 050224	 69
06882.wav	 20171217a-59	 050224	 15
06883.wav	 20171217a-59	 050224	 75
06884.wav	 20171217a-59	 050224	 105
06885.wav	 20171217a-59	 050224	 88
06886.wav	 20171217a-59	 050224	 10
06887.wav	 20171217a-59	 050224	 122
06888.wav	 20171217a-59	 050224	 95
06889.wav	 20171217a-59	 050224	 67
06890.wav	 20171217a-59	 050224	 86
06891.wav	 20171217a-59	 050224	 113
06892.wav	 20171217a-59	 050224	 1
06893.wav	 20171217a-59	 050224	 5
06894.wav	 20171217a-59	 050224	 71
06895.wav	 20171217a-59	 050224	 2
06896.wav	 20171217a-59	 050224	 68
06897.wav	 20171217a-59	 050224	 12
06898.wav	 20171217a-59	 050224	 21
06899.wav	 20171217a-59	 050224	 11
06900.wav	 20171217a-59	 050224	 49
06901.wav	 20171217a-59	 050224	 29
06902.wav	 20171217a-59	 050224	 111
06903.wav	 20171217a-59	 050224	 59
06904.wav	 20171217a-59	 050224	 19
06905.wav	 20171217a-59	 050224	 80
06906.wav	 20171217a-59	 050224	 13
06907.wav	 20171217a-59	 050224	 114
06908.wav	 20171217a-59	 050224	 116
06909.wav	 20171217a-59	 050224	 89
06910.wav	 20171217a-59	 050224	 101
06911.wav	 20171217a-59	 050224	 4
06912.wav	 20171217a-59	 050224	 107
06913.wav	 20171217a-59	 050224	 119
06914.wav	 20171217a-59	 050224	 87
06915.wav	 20171217a-59	 050224	 85
06916.wav	 20171217a-59	 050224	 82
06917.wav	 20171217a-59	 050224	 117
06918.wav	 20171217a-59	 050224	 63
06919.wav	 20171217a-59	 050224	 84
06920.wav	 20171217a-59	 050224	 91
06921.wav	 20171217a-59	 050224	 20
06922.wav	 20171217a-59	 050224	 22
06923.wav	 20171217a-59	 050224	 57
06924.wav	 20171217a-59	 050224	 102
06925.wav	 20171217a-59	 050224	 52
06926.wav	 20171217a-59	 050224	 47
06927.wav	 20171217a-59	 050224	 104
06928.wav	 20171217a-59	 050224	 42
06929.wav	 20171217a-59	 050224	 90
06930.wav	 20171217a-59	 050224	 98
06931.wav	 20171217a-59	 050224	 54
06932.wav	 20171217a-59	 050224	 60
06933.wav	 20171217a-59	 050224	 118
06934.wav	 20171217a-59	 050224	 7
06935.wav	 20171217a-59	 050224	 76
06936.wav	 20171217a-59	 050224	 51
06937.wav	 20171217a-59	 050224	 112
06938.wav	 20171217a-59	 050224	 96
06939.wav	 20171217a-59	 050224	 40
06940.wav	 20171217a-59	 050224	 24
06941.wav	 20171217a-59	 050224	 66
06942.wav	 20171217a-59	 050224	 14
06943.wav	 20171217a-59	 050224	 83
06944.wav	 20171217a-59	 050224	 23
06945.wav	 20171217a-59	 050224	 121
06946.wav	 20171217a-59	 050224	 26
06947.wav	 20171217a-59	 050224	 46
06948.wav	 20171217a-59	 050224	 58
06949.wav	 20171217a-59	 050224	 43
06950.wav	 20171217a-59	 050224	 72
06951.wav	 20171217a-59	 050224	 16
06952.wav	 20171217a-59	 050224	 92
06953.wav	 20171217a-59	 050224	 9
06954.wav	 20171217a-59	 050224	 97
06955.wav	 20171217a-59	 050224	 70
06956.wav	 20171219a-60	 210546	 3
06957.wav	 20171219a-60	 210546	 70
06958.wav	 20171219a-60	 210546	 28
06959.wav	 20171219a-60	 210546	 138
06960.wav	 20171219a-60	 210546	 56
06961.wav	 20171219a-60	 210546	 10
06962.wav	 20171219a-60	 210546	 75
06963.wav	 20171219a-60	 210546	 49
06964.wav	 20171219a-60	 210546	 115
06965.wav	 20171219a-60	 210546	 48
06966.wav	 20171219a-60	 210546	 81
06967.wav	 20171219a-60	 210546	 93
06968.wav	 20171219a-60	 210546	 135
06969.wav	 20171219a-60	 210546	 82
06970.wav	 20171219a-60	 210546	 41
06971.wav	 20171219a-60	 210546	 36
06972.wav	 20171219a-60	 210546	 134
06973.wav	 20171219a-60	 210546	 157
06974.wav	 20171219a-60	 210546	 99
06975.wav	 20171219a-60	 210546	 104
06976.wav	 20171219a-60	 210546	 147
06977.wav	 20171219a-60	 210546	 110
06978.wav	 20171219a-60	 210546	 127
06979.wav	 20171219a-60	 210546	 45
06980.wav	 20171219a-60	 210546	 77
06981.wav	 20171219a-60	 210546	 146
06982.wav	 20171219a-60	 210546	 33
06983.wav	 20171219a-60	 210546	 155
06984.wav	 20171219a-60	 210546	 39
06985.wav	 20171219a-60	 210546	 129
06986.wav	 20171219a-60	 210546	 57
06987.wav	 20171219a-60	 210546	 91
06988.wav	 20171219a-60	 210546	 40
06989.wav	 20171219a-60	 210546	 89
06990.wav	 20171219a-60	 210546	 74
06991.wav	 20171219a-60	 210546	 130
06992.wav	 20171219a-60	 210546	 6
06993.wav	 20171219a-60	 210546	 79
06994.wav	 20171219a-60	 210546	 87
06995.wav	 20171219a-60	 210546	 63
06996.wav	 20171219a-60	 210546	 144
06997.wav	 20171219a-60	 210546	 46
06998.wav	 20171219a-60	 210546	 35
06999.wav	 20171219a-60	 210546	 50
07000.wav	 20171219a-60	 210546	 53
07001.wav	 20171219a-60	 210546	 152
07002.wav	 20171219a-60	 210546	 90
07003.wav	 20171219a-60	 210546	 23
07004.wav	 20171219a-60	 210546	 150
07005.wav	 20171219a-60	 210546	 72
07006.wav	 20171219a-60	 210546	 76
07007.wav	 20171219a-60	 210546	 148
07008.wav	 20171219a-60	 210546	 83
07009.wav	 20171219a-60	 210546	 9
07010.wav	 20171219a-60	 210546	 32
07011.wav	 20171219a-60	 210546	 14
07012.wav	 20171219a-60	 210546	 102
07013.wav	 20171219a-60	 210546	 111
07014.wav	 20171219a-60	 210546	 108
07015.wav	 20171219a-60	 210546	 100
07016.wav	 20171219a-60	 210546	 114
07017.wav	 20171219a-60	 210546	 26
07018.wav	 20171219a-60	 210546	 25
07019.wav	 20171219a-60	 210546	 137
07020.wav	 20171219a-60	 210546	 37
07021.wav	 20171219a-60	 210546	 105
07022.wav	 20171219a-60	 210546	 116
07023.wav	 20171219a-60	 210546	 44
07024.wav	 20171219a-60	 210546	 86
07025.wav	 20171219a-60	 210546	 51
07026.wav	 20171219a-60	 210546	 22
07027.wav	 20171219a-60	 210546	 113
07028.wav	 20171219a-60	 210546	 121
07029.wav	 20171219a-60	 210546	 78
07030.wav	 20171219a-60	 210546	 11
07031.wav	 20171219a-60	 210546	 112
07032.wav	 20171219a-60	 210546	 133
07033.wav	 20171219a-60	 210546	 30
07034.wav	 20171219a-60	 210546	 125
07035.wav	 20171219a-60	 210546	 139
07036.wav	 20171219a-60	 210546	 19
07037.wav	 20171219a-60	 210546	 143
07038.wav	 20171219a-60	 210546	 132
07039.wav	 20171219a-60	 210546	 142
07040.wav	 20171219a-60	 210546	 59
07041.wav	 20171219a-60	 210546	 4
07042.wav	 20171219a-60	 210546	 68
07043.wav	 20171219a-60	 210546	 94
07044.wav	 20171219a-60	 210546	 119
07045.wav	 20171219a-60	 210546	 80
07046.wav	 20171219a-60	 210546	 55
07047.wav	 20171219a-60	 210546	 88
07048.wav	 20171219a-60	 210546	 20
07049.wav	 20171219a-60	 210546	 2
07050.wav	 20171219a-60	 210546	 34
07051.wav	 20171219a-60	 210546	 71
07052.wav	 20171219a-60	 210546	 58
07053.wav	 20171219a-60	 210546	 122
07054.wav	 20171219a-60	 210546	 101
07055.wav	 20171219a-60	 210546	 151
07056.wav	 20171219a-60	 210546	 154
07057.wav	 20171219a-60	 210546	 27
07058.wav	 20171219a-60	 210546	 126
07059.wav	 20171219a-60	 210546	 66
07060.wav	 20171219a-60	 210546	 16
07061.wav	 20171219a-60	 210546	 131
07062.wav	 20171219a-60	 210546	 84
07063.wav	 20171219a-60	 210546	 7
07064.wav	 20171219a-60	 210546	 97
07065.wav	 20171219a-60	 210546	 96
07066.wav	 20171219a-60	 210546	 65
07067.wav	 20171219a-60	 210546	 18
07068.wav	 20171219a-60	 210546	 52
07069.wav	 20171219a-60	 210546	 98
07070.wav	 20171219a-60	 210546	 29
07071.wav	 20171219a-60	 210546	 54
07072.wav	 20171219a-60	 210546	 8
07073.wav	 20171219a-60	 210546	 24
07074.wav	 20171219a-60	 210546	 17
07075.wav	 20171219a-60	 210546	 95
07076.wav	 20171219a-60	 210546	 124
07077.wav	 20171219a-60	 210546	 64
07078.wav	 20171219a-60	 210546	 73
07079.wav	 20171219a-60	 210546	 15
07080.wav	 20171219a-60	 210546	 85
07081.wav	 20171219a-60	 210546	 62
07082.wav	 20171219a-60	 210546	 31
07083.wav	 20171219a-60	 210546	 42
07084.wav	 20171219a-60	 210546	 92
07085.wav	 20171219a-60	 210546	 13
07086.wav	 20171219a-60	 210546	 106
07087.wav	 20171219a-60	 210546	 21
07088.wav	 20171219a-60	 210546	 120
07089.wav	 20171219a-60	 210546	 118
07090.wav	 20171219a-60	 210546	 103
07091.wav	 20171219a-60	 210546	 109
07092.wav	 20171219a-60	 210546	 38
07093.wav	 20171219a-60	 210546	 5
07094.wav	 20171219a-60	 210546	 67
07095.wav	 20171219a-60	 210546	 140
07096.wav	 20171219a-60	 210546	 141
07097.wav	 20171219a-60	 210546	 12
07098.wav	 20171219a-60	 210546	 47
07099.wav	 20171219a-60	 210546	 107
07100.wav	 20171219a-60	 210546	 149
07101.wav	 20171219a-60	 210546	 1
07102.wav	 20171219a-60	 210546	 128
07103.wav	 20171219a-60	 210546	 69
07104.wav	 20171219a-60	 210546	 136
07105.wav	 20171219a-60	 210546	 153
07106.wav	 20171219a-60	 210546	 156
07107.wav	 20171219a-60	 210546	 145
07108.wav	 20171219a-60	 210546	 61
07109.wav	 20171219a-60	 210546	 43
07110.wav	 20171219a-60	 210546	 117
07111.wav	 20171219a-60	 210546	 123
07112.wav	 20171219a-60	 210546	 60
07113.wav	 20171221-61	 114923	 4
07114.wav	 20171221-61	 114923	 32
07115.wav	 20171221-61	 114923	 36
07116.wav	 20171221-61	 114923	 22
07117.wav	 20171221-61	 114923	 38
07118.wav	 20171221-61	 114923	 44
07119.wav	 20171221-61	 114923	 39
07120.wav	 20171221-61	 114923	 1
07121.wav	 20171221-61	 114923	 26
07122.wav	 20171221-61	 114923	 3
07123.wav	 20171221-61	 114923	 12
07124.wav	 20171221-61	 114923	 33
07125.wav	 20171221-61	 114923	 6
07126.wav	 20171221-61	 114923	 14
07127.wav	 20171221-61	 114923	 9
07128.wav	 20171221-61	 114923	 37
07129.wav	 20171221-61	 114923	 35
07130.wav	 20171221-61	 114923	 27
07131.wav	 20171221-61	 114923	 40
07132.wav	 20171221-61	 114923	 23
07133.wav	 20171221-61	 114923	 20
07134.wav	 20171221-61	 114923	 8
07135.wav	 20171221-61	 114923	 34
07136.wav	 20171221-61	 114923	 18
07137.wav	 20171221-61	 114923	 17
07138.wav	 20171221-61	 114923	 47
07139.wav	 20171221-61	 114923	 46
07140.wav	 20171221-61	 114923	 29
07141.wav	 20171221-61	 114923	 2
07142.wav	 20171221-61	 114923	 28
07143.wav	 20171221-61	 114923	 31
07144.wav	 20171221-61	 114923	 30
07145.wav	 20171221-61	 114923	 24
07146.wav	 20171221-61	 114923	 25
07147.wav	 20171221-61	 114923	 41
07148.wav	 20171221-61	 114923	 11
07149.wav	 20171221-61	 114923	 5
07150.wav	 20171221-61	 114923	 43
07151.wav	 20171221-61	 114923	 45
07152.wav	 20171221-61	 114923	 42
07153.wav	 20171221-61	 114923	 13
07154.wav	 20171221-61	 114923	 7
07155.wav	 20171221-61	 114923	 48
07156.wav	 20171221-61	 114923	 16
07157.wav	 20171221-61	 114923	 21
07158.wav	 20171221-61	 114923	 15
07159.wav	 20171221-61	 114923	 10
07160.wav	 20171221-61	 114923	 19
07161.wav	 20171221a-62	 144544	 9
07162.wav	 20171221a-62	 144544	 16
07163.wav	 20171221a-62	 144544	 91
07164.wav	 20171221a-62	 144544	 89
07165.wav	 20171221a-62	 144544	 75
07166.wav	 20171221a-62	 144544	 39
07167.wav	 20171221a-62	 144544	 82
07168.wav	 20171221a-62	 144544	 1
07169.wav	 20171221a-62	 144544	 14
07170.wav	 20171221a-62	 144544	 30
07171.wav	 20171221a-62	 144544	 62
07172.wav	 20171221a-62	 144544	 57
07173.wav	 20171221a-62	 144544	 71
07174.wav	 20171221a-62	 144544	 65
07175.wav	 20171221a-62	 144544	 79
07176.wav	 20171221a-62	 144544	 41
07177.wav	 20171221a-62	 144544	 32
07178.wav	 20171221a-62	 144544	 38
07179.wav	 20171221a-62	 144544	 58
07180.wav	 20171221a-62	 144544	 80
07181.wav	 20171221a-62	 144544	 22
07182.wav	 20171221a-62	 144544	 21
07183.wav	 20171221a-62	 144544	 36
07184.wav	 20171221a-62	 144544	 76
07185.wav	 20171221a-62	 144544	 73
07186.wav	 20171221a-62	 144544	 69
07187.wav	 20171221a-62	 144544	 87
07188.wav	 20171221a-62	 144544	 42
07189.wav	 20171221a-62	 144544	 55
07190.wav	 20171221a-62	 144544	 68
07191.wav	 20171221a-62	 144544	 70
07192.wav	 20171221a-62	 144544	 77
07193.wav	 20171221a-62	 144544	 72
07194.wav	 20171221a-62	 144544	 25
07195.wav	 20171221a-62	 144544	 29
07196.wav	 20171221a-62	 144544	 12
07197.wav	 20171221a-62	 144544	 44
07198.wav	 20171221a-62	 144544	 63
07199.wav	 20171221a-62	 144544	 64
07200.wav	 20171221a-62	 144544	 52
07201.wav	 20171221a-62	 144544	 4
07202.wav	 20171221a-62	 144544	 50
07203.wav	 20171221a-62	 144544	 74
07204.wav	 20171221a-62	 144544	 54
07205.wav	 20171221a-62	 144544	 81
07206.wav	 20171221a-62	 144544	 67
07207.wav	 20171221a-62	 144544	 19
07208.wav	 20171221a-62	 144544	 47
07209.wav	 20171221a-62	 144544	 83
07210.wav	 20171221a-62	 144544	 66
07211.wav	 20171221a-62	 144544	 10
07212.wav	 20171221a-62	 144544	 3
07213.wav	 20171221a-62	 144544	 45
07214.wav	 20171221a-62	 144544	 7
07215.wav	 20171221a-62	 144544	 48
07216.wav	 20171221a-62	 144544	 11
07217.wav	 20171221a-62	 144544	 15
07218.wav	 20171221a-62	 144544	 46
07219.wav	 20171221a-62	 144544	 18
07220.wav	 20171221a-62	 144544	 49
07221.wav	 20171221a-62	 144544	 60
07222.wav	 20171221a-62	 144544	 78
07223.wav	 20171221a-62	 144544	 31
07224.wav	 20171221a-62	 144544	 88
07225.wav	 20171221a-62	 144544	 26
07226.wav	 20171221a-62	 144544	 43
07227.wav	 20171221a-62	 144544	 17
07228.wav	 20171221a-62	 144544	 8
07229.wav	 20171221a-62	 144544	 40
07230.wav	 20171221a-62	 144544	 61
07231.wav	 20171221a-62	 144544	 2
07232.wav	 20171221a-62	 144544	 56
07233.wav	 20171221a-62	 144544	 92
07234.wav	 20171221a-62	 144544	 90
07235.wav	 20171221a-62	 144544	 20
07236.wav	 20171221a-62	 144544	 27
07237.wav	 20171221a-62	 144544	 33
07238.wav	 20171221a-62	 144544	 23
07239.wav	 20171221a-62	 144544	 28
07240.wav	 20171221a-62	 144544	 51
07241.wav	 20171221a-62	 144544	 53
07242.wav	 20171221a-62	 144544	 13
07243.wav	 20171221a-62	 144544	 85
07244.wav	 20171221a-62	 144544	 35
07245.wav	 20171221a-62	 144544	 59
07246.wav	 20171221a-62	 144544	 86
07247.wav	 20171221a-62	 144544	 37
07248.wav	 20171221a-62	 144544	 84
07249.wav	 20171221a-62	 144544	 6
07250.wav	 20171221a-62	 144544	 24
07251.wav	 20171221a-62	 144544	 34
07252.wav	 20171221a-62	 144544	 5
07253.wav	 20171223b-63	 233721	 14
07254.wav	 20171223b-63	 233721	 33
07255.wav	 20171223b-63	 233721	 49
07256.wav	 20171223b-63	 233721	 2
07257.wav	 20171223b-63	 233721	 5
07258.wav	 20171223b-63	 233721	 32
07259.wav	 20171223b-63	 233721	 48
07260.wav	 20171223b-63	 233721	 38
07261.wav	 20171223b-63	 233721	 35
07262.wav	 20171223b-63	 233721	 50
07263.wav	 20171223b-63	 233721	 53
07264.wav	 20171223b-63	 233721	 43
07265.wav	 20171223b-63	 233721	 51
07266.wav	 20171223b-63	 233721	 46
07267.wav	 20171223b-63	 233721	 25
07268.wav	 20171223b-63	 233721	 16
07269.wav	 20171223b-63	 233721	 29
07270.wav	 20171223b-63	 233721	 23
07271.wav	 20171223b-63	 233721	 28
07272.wav	 20171223b-63	 233721	 22
07273.wav	 20171223b-63	 233721	 42
07274.wav	 20171223b-63	 233721	 21
07275.wav	 20171223b-63	 233721	 27
07276.wav	 20171223b-63	 233721	 1
07277.wav	 20171223b-63	 233721	 7
07278.wav	 20171223b-63	 233721	 13
07279.wav	 20171223b-63	 233721	 17
07280.wav	 20171223b-63	 233721	 12
07281.wav	 20171223b-63	 233721	 40
07282.wav	 20171223b-63	 233721	 30
07283.wav	 20171223b-63	 233721	 26
07284.wav	 20171223b-63	 233721	 19
07285.wav	 20171223b-63	 233721	 31
07286.wav	 20171223b-63	 233721	 9
07287.wav	 20171223b-63	 233721	 20
07288.wav	 20171223b-63	 233721	 47
07289.wav	 20171223b-63	 233721	 8
07290.wav	 20171223b-63	 233721	 45
07291.wav	 20171223b-63	 233721	 52
07292.wav	 20171223b-63	 233721	 37
07293.wav	 20171223b-63	 233721	 41
07294.wav	 20171223b-63	 233721	 24
07295.wav	 20171223b-63	 233721	 36
07296.wav	 20171223b-63	 233721	 15
07297.wav	 20171223b-63	 233721	 4
07298.wav	 20171223b-63	 233721	 34
07299.wav	 20171223b-63	 233721	 18
07300.wav	 20171223b-63	 233721	 39
07301.wav	 20171223b-63	 233721	 44
07302.wav	 20171223b-63	 233721	 3
07303.wav	 20171223b-63	 233721	 6
07304.wav	 20171223b-63	 233721	 10
07305.wav	 20171223b-63	 233721	 11
07306.wav	 20171225-64	 015934	 51
07307.wav	 20171225-64	 015934	 92
07308.wav	 20171225-64	 015934	 111
07309.wav	 20171225-64	 015934	 85
07310.wav	 20171225-64	 015934	 17
07311.wav	 20171225-64	 015934	 8
07312.wav	 20171225-64	 015934	 57
07313.wav	 20171225-64	 015934	 40
07314.wav	 20171225-64	 015934	 80
07315.wav	 20171225-64	 015934	 21
07316.wav	 20171225-64	 015934	 69
07317.wav	 20171225-64	 015934	 84
07318.wav	 20171225-64	 015934	 90
07319.wav	 20171225-64	 015934	 109
07320.wav	 20171225-64	 015934	 65
07321.wav	 20171225-64	 015934	 71
07322.wav	 20171225-64	 015934	 88
07323.wav	 20171225-64	 015934	 70
07324.wav	 20171225-64	 015934	 49
07325.wav	 20171225-64	 015934	 68
07326.wav	 20171225-64	 015934	 82
07327.wav	 20171225-64	 015934	 97
07328.wav	 20171225-64	 015934	 110
