class_id	class_name	split	recording_key	segment_file	segment_index
1	Tanker	Train	20171110-150/231243	05233.wav	8
1	Tanker	Train	20170326b-89/231111	02876.wav	20
1	Tanker	Train	20170901-137/205515	04860.wav	44
1	Tanker	Train	20180221-179/020619	06264.wav	24
1	Tanker	Train	20161024-45/061514	01695.wav	18
1	Tanker	Train	20180117-166/054518	05777.wav	4
1	Tanker	Train	20180725a-228/222512	08332.wav	17
1	Tanker	Train	20170205-78/163939	02622.wav	2
1	Tanker	Train	20170818-132/060518	04638.wav	6
1	Tanker	Train	20170317-86/072019	02834.wav	38
1	Tanker	Train	20180705-224/144030	08142.wav	50
1	Tanker	Train	20171222-160/141803	05643.wav	5
1	Tanker	Train	20170511-106/050253	03605.wav	19
1	Tanker	Train	20160619a-18/18	00684.wav	11
1	Tanker	Train	20170420-99/170815	03146.wav	14
1	Tanker	Train	20161009-42/42	01616.wav	14
1	Tanker	Train	20160619-17/173821	00619.wav	60
1	Tanker	Train	20180612a-217/230757	07813.wav	54
1	Tanker	Train	20161211-63/204245	02131.wav	57
1	Tanker	Train	20160808-28/203415	01168.wav	18
1	Tanker	Train	20170327a-91/224310	02912.wav	4
1	Tanker	Train	20161027-46/145435	01717.wav	63
1	Tanker	Train	20170206-79/081843	02630.wav	5
1	Tanker	Train	20170204-77/232817	02546.wav	42
1	Tanker	Train	20170227-83/235904	02732.wav	6
1	Tanker	Train	20170119-69/153739	02262.wav	4
1	Tanker	Train	20180523-210/171217	07504.wav	7
1	Tanker	Train	20160927-39/39	01536.wav	6
1	Tanker	Train	20170326-87/022836	02845.wav	9
1	Tanker	Train	20160613-13/13	00410.wav	26
1	Tanker	Train	20171222a-161/152008	05648.wav	4
1	Tanker	Train	20161124-56/095256	01943.wav	11
1	Tanker	Train	20170301-84/230755	02751.wav	42
1	Tanker	Train	20171029-147/012439	05117.wav	3
1	Tanker	Train	20170822-133/172736	04653.wav	13
1	Tanker	Train	20180826-232/010604	08552.wav	2
1	Tanker	Train	20161113-237/174452	01891.wav	46
1	Tanker	Train	20180405-188/025825	06592.wav	12
1	Tanker	Train	20180314a-184/171300	06499.wav	11
1	Tanker	Train	20180506-201/014248	07189.wav	48
1	Tanker	Train	20180725-227/013354	08262.wav	6
1	Tanker	Train	20161101-48/48	01788.wav	5
1	Tanker	Train	20180314-183/155725	06440.wav	10
1	Tanker	Train	20180703-223/143323	08061.wav	65
1	Tanker	Train	20170425-102/231243	03369.wav	88
1	Tanker	Train	20170216-81/035911	02645.wav	43
1	Tanker	Train	20160904-34/005747	01344.wav	18
1	Tanker	Train	20180618-219/031247	07854.wav	2
1	Tanker	Train	20160516-4/134837	00199.wav	33
1	Tanker	Train	20170403a-93/102955	02944.wav	4
1	Tanker	Train	20160604-11/171238	00393.wav	35
1	Tanker	Train	20180211-178/180933	06179.wav	58
1	Tanker	Train	20161113a-53/212239	01898.wav	6
1	Tanker	Train	20171014-143/115751	05081.wav	3
1	Tanker	Train	20170608-113/234244	03827.wav	3
1	Tanker	Train	20180509-204/124919	07337.wav	6
1	Tanker	Train	20180821-230/005202	08456.wav	27
1	Tanker	Train	20160509-1/123109	00002.wav	17
1	Tanker	Train	20170909-138/191109	04927.wav	48
1	Tanker	Train	20180206a-176/131726	06126.wav	4
1	Tanker	Train	20160724-27/025459	01087.wav	28
1	Tanker	Train	20170409-95/031833	03009.wav	57
1	Tanker	Train	20180430-200/033225	07092.wav	23
1	Tanker	Train	20180602-212/172529	07597.wav	38
1	Tanker	Train	20170529-110/124845	03711.wav	67
1	Tanker	Train	20171015-144/090640	05099.wav	7
1	Tanker	Train	20170802-130/135021	04618.wav	4
1	Tanker	Train	20180425-199/083048	07026.wav	43
1	Tanker	Train	20180402-187/060415	06532.wav	21
1	Tanker	Train	20171223-162/150450	05679.wav	76
1	Tanker	Train	20170728-129/202445	04614.wav	8
1	Tanker	Train	20180915-235/150156	08573.wav	13
1	Tanker	Train	20180418-193/004704	06747.wav	68
1	Tanker	Train	20160511-2/2	00085.wav	19
1	Tanker	Train	20160810a-30/30	01217.wav	4
1	Tanker	Train	20170623-117/232502	03940.wav	2
1	Tanker	Train	20170723a-128/192900	04554.wav	18
1	Tanker	Train	20180630-221/173807	07939.wav	4
1	Tanker	Train	20160526-6/6	00245.wav	23
1	Tanker	Train	20160823-31/041452	01282.wav	45
1	Tanker	Train	20180423-198/063301	06957.wav	6
1	Tanker	Train	20180316a-186/174010	06516.wav	23
1	Tanker	Train	20161005-41/41	01600.wav	5
1	Tanker	Train	20170625-118/180527	03944.wav	13
1	Tanker	Train	20171008-141/053342	04999.wav	14
1	Tanker	Train	20180604-213/122139	07637.wav	25
1	Tanker	Train	20160907-36/094356	01426.wav	26
1	Tanker	Train	20171023-145/214849	05102.wav	9
1	Tanker	Train	20170102-68/001752	02251.wav	20
1	Tanker	Train	20161218-65/134000	02166.wav	61
1	Tanker	Train	20161121-54/094048	01905.wav	6
1	Tanker	Train	20160515-3/020119	00125.wav	37
1	Tanker	Train	20160519-5/5	00223.wav	7
1	Tanker	Train	20171207-157/150539	05467.wav	33
1	Tanker	Train	20160702-20/20	00697.wav	2
1	Tanker	Train	20170203-76/002153	02506.wav	6
1	Tanker	Train	20160612-12/12	00404.wav	3
1	Tanker	Train	20160924-38/38	01506.wav	21
1	Tanker	Train	20160710-23/104049	00808.wav	7
1	Tanker	Train	20180311-182/212409	06422.wav	60
1	Tanker	Train	20161101a-49/49	01792.wav	3
1	Tanker	Train	20161022-44/030503	01637.wav	19
1	Tanker	Train	20170605-112/143212	03756.wav	4
1	Tanker	Train	20171108-149/011449	05135.wav	47
1	Tanker	Train	20171216-159/160715	05589.wav	49
1	Tanker	Train	20180519-208/103407	07465.wav	29
1	Tanker	Train	20170403-92/044833	02915.wav	6
1	Tanker	Train	20180616-218/225427	07848.wav	3
1	Tanker	Train	20180206-175/104114	06092.wav	3
1	Tanker	Train	20170627-119/111336	03973.wav	96
1	Tanker	Train	20161128-58/005608	02022.wav	86
1	Tanker	Train	20170712-125/013547	04478.wav	38
1	Tanker	Train	20160910-37/190037	01473.wav	47
1	Tanker	Train	20170421a-101/064626	03232.wav	19
1	Tanker	Train	20170510-105/041848	03550.wav	60
1	Tanker	Train	20180515-206/031557	07443.wav	14
1	Tanker	Train	20170509-104/105420	03452.wav	42
1	Tanker	Train	20160601-8/8	00363.wav	7
1	Tanker	Train	20170614-115/021303	03853.wav	47
1	Tanker	Train	20160714-25/111759	00888.wav	73
1	Tanker	Train	20170413-97/112445	03068.wav	6
1	Tanker	Train	20180710-225/065625	08205.wav	8
1	Tanker	Train	20171208-158/193936	05538.wav	75
1	Tanker	Train	20180417-192/005456	06689.wav	51
1	Tanker	Train	20170219-82/104435	02683.wav	49
1	Tanker	Train	20180610-215/135143	07698.wav	60
1	Tanker	Train	20180510-205/062026	07384.wav	34
1	Tanker	Train	20180411a-190/193519	06650.wav	28
1	Tanker	Train	20171110-150/231243	05263.wav	3
1	Tanker	Train	20170326b-89/231111	02860.wav	38
1	Tanker	Train	20170901-137/205515	04876.wav	29
1	Tanker	Train	20180221-179/020619	06253.wav	36
1	Tanker	Train	20161024-45/061514	01682.wav	9
1	Tanker	Train	20180117-166/054518	05780.wav	5
1	Tanker	Train	20180725a-228/222512	08345.wav	55
1	Tanker	Train	20170205-78/163939	02628.wav	3
1	Tanker	Train	20170818-132/060518	04631.wav	2
1	Tanker	Train	20170317-86/072019	02814.wav	56
1	Tanker	Train	20180705-224/144030	08135.wav	60
1	Tanker	Train	20171222-160/141803	05629.wav	11
1	Tanker	Train	20170511-106/050253	03603.wav	28
1	Tanker	Train	20160619a-18/18	00690.wav	7
1	Tanker	Train	20170420-99/170815	03148.wav	10
1	Tanker	Train	20161009-42/42	01614.wav	2
1	Tanker	Train	20160619-17/173821	00618.wav	12
1	Tanker	Train	20180612a-217/230757	07811.wav	42
1	Tanker	Train	20161211-63/204245	02063.wav	18
1	Tanker	Train	20160808-28/203415	01121.wav	72
1	Tanker	Train	20170327a-91/224310	02908.wav	2
1	Tanker	Train	20161027-46/145435	01775.wav	24
1	Tanker	Train	20170206-79/081843	02633.wav	2
1	Tanker	Train	20170204-77/232817	02576.wav	9
1	Tanker	Train	20170227-83/235904	02733.wav	4
1	Tanker	Train	20170119-69/153739	02269.wav	2
1	Tanker	Train	20180523-210/171217	07502.wav	8
1	Tanker	Train	20160927-39/39	01537.wav	10
1	Tanker	Train	20170326-87/022836	02841.wav	2
1	Tanker	Train	20160613-13/13	00415.wav	22
1	Tanker	Train	20161124-56/095256	01939.wav	9
1	Tanker	Train	20170301-84/230755	02744.wav	34
1	Tanker	Train	20170822-133/172736	04683.wav	34
1	Tanker	Train	20161113-237/174452	01873.wav	36
1	Tanker	Train	20180405-188/025825	06602.wav	6
1	Tanker	Train	20180314a-184/171300	06494.wav	10
1	Tanker	Train	20180506-201/014248	07173.wav	24
1	Tanker	Train	20180725-227/013354	08305.wav	64
1	Tanker	Test	20180226-180/033811	06347.wav	24
1	Tanker	Test	20170512-107/081819	03625.wav	20
1	Tanker	Test	20171128-155/013710	05392.wav	2
1	Tanker	Test	20170923-140/064301	04982.wav	2
1	Tanker	Test	20180203-174/232020	06073.wav	23
1	Tanker	Test	20170920-139/232910	04958.wav	13
1	Tanker	Test	20161208a-62/200744	02060.wav	5
1	Tanker	Test	20180422-195/171202	06944.wav	3
1	Tanker	Test	20180529-211/093622	07517.wav	4
1	Tanker	Test	20180303-181/060850	06377.wav	17
1	Tanker	Test	20161207-60/090131	02047.wav	3
1	Tanker	Test	20171013-142/115050	05018.wav	60
1	Tanker	Test	20161107-51/170102	01817.wav	12
1	Tanker	Test	20160531-7/142749	00316.wav	88
1	Tanker	Test	20180507-202/212341	07237.wav	10
1	Tanker	Test	20161110-52/005212	01833.wav	2
1	Tanker	Test	20170705-123/030515	04219.wav	69
1	Tanker	Test	20170530-111/004426	03737.wav	6
1	Tanker	Test	20171204-156/222708	05404.wav	9
1	Tanker	Test	20171126-152/025605	05317.wav	74
1	Tanker	Test	20161206-59/221722	02042.wav	5
1	Tanker	Test	20180121-171/222956	05942.wav	47
1	Tanker	Test	20170723-238/052014	04511.wav	9
1	Tanker	Test	20180130-173/054907	06045.wav	3
1	Tanker	Test	20180822-231/142019	08513.wav	69
1	Tanker	Test	20170120-70/070941	02331.wav	24
1	Tanker	Test	20161002-40/130331	01588.wav	45
1	Tanker	Test	20170122b-74/050415	02373.wav	18
1	Tanker	Test	20180422a-196/171529	06949.wav	4
1	Tanker	Test	20160714a-26/141202	01043.wav	11
1	Tanker	Test	20161123-55/171423	01922.wav	4
1	Tanker	Test	20161208-61/135535	02052.wav	2
1	Tanker	Test	20180120-169/125003	05831.wav	96
1	Tanker	Test	20180129-172/025531	06003.wav	73
1	Tanker	Test	20180226-180/033811	06316.wav	45
1	Tanker	Test	20170512-107/081819	03622.wav	10
1	Tanker	Test	20171128-155/013710	05390.wav	3
1	Tanker	Test	20170923-140/064301	04976.wav	6
1	Tanker	Test	20180203-174/232020	06069.wav	27
1	Tanker	Test	20170920-139/232910	04949.wav	21
1	Tanker	Test	20161208a-62/200744	02059.wav	3
1	Tanker	Test	20180422-195/171202	06946.wav	2
1	Tanker	Test	20180529-211/093622	07514.wav	7
1	Tanker	Test	20180303-181/060850	06359.wav	34
1	Tanker	Test	20161207-60/090131	02049.wav	2
1	Tanker	Test	20171013-142/115050	05058.wav	53
1	Tanker	Test	20161107-51/170102	01811.wav	4
1	Tanker	Test	20160531-7/142749	00352.wav	81
1	Tanker	Test	20180507-202/212341	07301.wav	108
1	Tanker	Test	20161110-52/005212	01837.wav	8
1	Tanker	Test	20170705-123/030515	04231.wav	37
1	Tanker	Test	20170530-111/004426	03739.wav	7
1	Tanker	Test	20171204-156/222708	05396.wav	18
1	Tanker	Test	20171126-152/025605	05338.wav	43
1	Tanker	Test	20161206-59/221722	02044.wav	3
1	Tanker	Test	20180121-171/222956	05954.wav	36
1	Tanker	Test	20170723-238/052014	04507.wav	2
1	Tanker	Test	20180130-173/054907	06046.wav	2
1	Tanker	Test	20180822-231/142019	08480.wav	15
1	Tanker	Test	20170120-70/070941	02330.wav	11
1	Tanker	Test	20161002-40/130331	01590.wav	34
1	Tanker	Test	20170122b-74/050415	02355.wav	7
1	Tanker	Test	20180422a-196/171529	06951.wav	2
1	Tanker	Test	20160714a-26/141202	01016.wav	44
1	Tanker	Test	20161123-55/171423	01926.wav	6
1	Tanker	Test	20161208-61/135535	02053.wav	5
1	Tanker	Test	20180120-169/125003	05873.wav	68
1	Tanker	Test	20180129-172/025531	06020.wav	3
1	Tanker	Test	20180226-180/033811	06326.wav	20
1	Tanker	Test	20170512-107/081819	03619.wav	16
1	Tanker	Test	20171128-155/013710	05394.wav	5
1	Tanker	Test	20170923-140/064301	04979.wav	7
1	Tanker	Test	20180203-174/232020	06082.wav	26
1	Tanker	Test	20170920-139/232910	04956.wav	7
1	Tanker	Test	20161208a-62/200744	02056.wav	4
1	Tanker	Test	20180422-195/171202	06947.wav	4
1	Tanker	Test	20180529-211/093622	07521.wav	13
1	Tanker	Test	20180303-181/060850	06369.wav	14
1	Tanker	Test	20161207-60/090131	02050.wav	4
1	Tanker	Test	20171013-142/115050	05077.wav	41
1	Tanker	Test	20161107-51/170102	01809.wav	15
1	Tanker	Test	20160531-7/142749	00295.wav	51
1	Tanker	Test	20180507-202/212341	07299.wav	81
1	Tanker	Test	20161110-52/005212	01836.wav	7
1	Tanker	Test	20170705-123/030515	04214.wav	17
1	Tanker	Test	20170530-111/004426	03732.wav	8
1	Tanker	Test	20171204-156/222708	05408.wav	5
1	Tanker	Test	20171126-152/025605	05383.wav	32
1	Tanker	Test	20161206-59/221722	02040.wav	10
1	Tanker	Test	20180121-171/222956	05933.wav	62
1	Tanker	Test	20170723-238/052014	04500.wav	13
1	Tanker	Test	20180130-173/054907	06044.wav	5
1	Tanker	Test	20180822-231/142019	08501.wav	28
1	Tanker	Test	20170120-70/070941	02299.wav	14
1	Tanker	Test	20161002-40/130331	01549.wav	24
1	Tanker	Test	20170122b-74/050415	02360.wav	9
1	Tanker	Test	20180422a-196/171529	06950.wav	5
1	Tanker	Test	20160714a-26/141202	01012.wav	41
1	Tanker	Test	20161123-55/171423	01924.wav	8
1	Tanker	Test	20161208-61/135535	02054.wav	3
1	Tanker	Test	20180120-169/125003	05872.wav	28
1	Tanker	Test	20180129-172/025531	05976.wav	63
1	Tanker	Test	20180226-180/033811	06310.wav	33
1	Tanker	Test	20170512-107/081819	03612.wav	21
1	Tanker	Test	20171128-155/013710	05391.wav	4
1	Tanker	Test	20170923-140/064301	04984.wav	3
1	Tanker	Test	20180203-174/232020	06061.wav	20
1	Tanker	Test	20170920-139/232910	04963.wav	27
1	Tanker	Test	20161208a-62/200744	02058.wav	2
1	Tanker	Test	20180529-211/093622	07523.wav	11
1	Tanker	Test	20180303-181/060850	06357.wav	28
1	Tanker	Test	20161207-60/090131	02046.wav	5
1	Tanker	Test	20171013-142/115050	05029.wav	67
1	Tanker	Test	20161107-51/170102	01801.wav	6
1	Tanker	Test	20160531-7/142749	00267.wav	5
1	Tanker	Test	20180507-202/212341	07281.wav	63
1	Tanker	Test	20161110-52/005212	01840.wav	4
1	Tanker	Test	20170705-123/030515	04224.wav	55
1	Tanker	Test	20170530-111/004426	03736.wav	5
1	Tanker	Test	20171204-156/222708	05410.wav	8
1	Tanker	Test	20171126-152/025605	05352.wav	84
1	Tanker	Test	20161206-59/221722	02037.wav	8
1	Tanker	Test	20180121-171/222956	05905.wav	27
1	Tanker	Test	20170723-238/052014	04501.wav	8
1	Tanker	Test	20180130-173/054907	06047.wav	7
1	Tanker	Test	20180822-231/142019	08546.wav	19
1	Tanker	Test	20170120-70/070941	02336.wav	4
1	Tanker	Test	20161002-40/130331	01554.wav	43
1	Tanker	Test	20170122b-74/050415	02348.wav	8
1	Tanker	Test	20180422a-196/171529	06953.wav	6
1	Tanker	Test	20160714a-26/141202	00989.wav	31
1	Tanker	Test	20161123-55/171423	01925.wav	7
1	Tanker	Test	20161208-61/135535	02051.wav	4
1	Tanker	Test	20180120-169/125003	05837.wav	9
1	Tanker	Test	20180129-172/025531	05992.wav	14
1	Tanker	Test	20180226-180/033811	06330.wav	30
1	Tanker	Test	20170512-107/081819	03636.wav	9
1	Tanker	Test	20170923-140/064301	04980.wav	8
1	Tanker	Test	20180203-174/232020	06053.wav	2
1	Tanker	Test	20170920-139/232910	04947.wav	12
1	Tanker	Test	20180529-211/093622	07534.wav	3
1	Tanker	Test	20180303-181/060850	06374.wav	31
1	Tanker	Test	20171013-142/115050	05036.wav	13
1	Tanker	Test	20161107-51/170102	01825.wav	31
1	Tanker	Test	20160531-7/142749	00272.wav	3
1	Tanker	Test	20180507-202/212341	07261.wav	51
1	Tanker	Test	20161110-52/005212	01834.wav	6
1	Tanker	Test	20170705-123/030515	04222.wav	2
1	Tanker	Test	20170530-111/004426	03733.wav	2
1	Tanker	Test	20171204-156/222708	05414.wav	17
1	Tanker	Val	20170712a-126/015656	04494.wav	5
1	Tanker	Val	20170704-122/145807	04147.wav	45
1	Tanker	Val	20180607-214/124208	07641.wav	2
1	Tanker	Val	20180508-203/232237	07328.wav	5
1	Tanker	Val	20170124-75/085359	02469.wav	19
1	Tanker	Val	20161106-50/50	01800.wav	2
1	Tanker	Val	20160602a-10/10	00375.wav	4
1	Tanker	Val	20170209-80/040238	02638.wav	4
1	Tanker	Val	20160829-32/32	01290.wav	6
1	Tanker	Val	20170629-120/215813	04093.wav	39
1	Tanker	Val	20170711a-239/191933	04314.wav	89
1	Tanker	Val	20170309-85/095437	02784.wav	2
1	Tanker	Val	20171127-154/162141	05389.wav	2
1	Tanker	Val	20170525-109/111532	03642.wav	3
1	Tanker	Val	20170828-136/215454	04752.wav	78
1	Tanker	Val	20170421-100/010738	03203.wav	61
1	Tanker	Val	20180629-220/001835	07873.wav	5
1	Tanker	Val	20170826-135/005931	04740.wav	13
1	Tanker	Val	20170419-98/021347	03119.wav	51
1	Tanker	Val	20180725b-229/233127	08398.wav	10
1	Tanker	Val	20180515a-207/224627	07460.wav	11
1	Tanker	Val	20160810-29/29	01204.wav	2
1	Tanker	Val	20160625-19/19	00693.wav	2
1	Tanker	Val	20180612-216/032309	07761.wav	13
1	Tanker	Val	20160704-22/111311	00793.wav	79
1	Tanker	Val	20170516-108/201729	03640.wav	3
1	Tanker	Val	20180927-236/173410	08582.wav	2
1	Tanker	Val	20180421-194/025328	06912.wav	11
1	Tanker	Val	20160616-15/214515	00469.wav	7
1	Tanker	Val	20170507-103/213103	03393.wav	11
1	Tanker	Val	20170824-134/194518	04728.wav	3
1	Tanker	Val	20160617-16/225229	00549.wav	65
1	Tanker	Val	20180702-222/172918	08035.wav	58
1	Tanker	Val	20171230a-164/195035	05771.wav	49
1	Tanker	Val	20170712a-126/015656	04488.wav	8
1	Tanker	Val	20170704-122/145807	04173.wav	44
1	Tanker	Val	20180508-203/232237	07324.wav	2
1	Tanker	Val	20170124-75/085359	02432.wav	63
1	Tanker	Val	20160602a-10/10	00376.wav	2
1	Tanker	Val	20170209-80/040238	02640.wav	3
1	Tanker	Val	20160829-32/32	01285.wav	3
1	Tanker	Val	20170629-120/215813	04122.wav	41
1	Tanker	Val	20170711a-239/191933	04281.wav	27
1	Tanker	Val	20170309-85/095437	02783.wav	3
1	Tanker	Val	20170525-109/111532	03643.wav	2
1	Tanker	Val	20170828-136/215454	04783.wav	58
1	Tanker	Val	20170421-100/010738	03172.wav	7
1	Tanker	Val	20180629-220/001835	07900.wav	9
1	Tanker	Val	20170826-135/005931	04741.wav	3
1	Tanker	Val	20170419-98/021347	03105.wav	41
1	Tanker	Val	20180725b-229/233127	08387.wav	2
1	Tanker	Val	20180515a-207/224627	07459.wav	7
1	Tanker	Val	20160810-29/29	01201.wav	11
1	Tanker	Val	20180612-216/032309	07750.wav	20
1	Tanker	Val	20160704-22/111311	00743.wav	17
1	Tanker	Val	20170516-108/201729	03639.wav	2
1	Tanker	Val	20180927-236/173410	08580.wav	4
1	Tanker	Val	20180421-194/025328	06939.wav	91
1	Tanker	Val	20160616-15/214515	00471.wav	66
1	Tanker	Val	20170507-103/213103	03372.wav	15
1	Tanker	Val	20170824-134/194518	04727.wav	2
1	Tanker	Val	20160617-16/225229	00587.wav	95
1	Tanker	Val	20180702-222/172918	08007.wav	33
1	Tanker	Val	20171230a-164/195035	05769.wav	54
1	Tanker	Val	20170712a-126/015656	04493.wav	6
1	Tanker	Val	20170704-122/145807	04153.wav	20
1	Tanker	Val	20180508-203/232237	07326.wav	3
1	Tanker	Val	20170124-75/085359	02490.wav	30
1	Tanker	Val	20160602a-10/10	00371.wav	3
1	Tanker	Val	20170209-80/040238	02637.wav	7
1	Tanker	Val	20160829-32/32	01286.wav	5
1	Tanker	Val	20170629-120/215813	04071.wav	44
1	Tanker	Val	20170711a-239/191933	04319.wav	22
1	Tanker	Val	20170828-136/215454	04781.wav	70
1	Tanker	Val	20170421-100/010738	03164.wav	52
1	Tanker	Val	20180629-220/001835	07909.wav	23
1	Tanker	Val	20170826-135/005931	04736.wav	8
1	Tanker	Val	20170419-98/021347	03118.wav	39
1	Tanker	Val	20180725b-229/233127	08388.wav	3
1	Tanker	Val	20180515a-207/224627	07454.wav	10
1	Tanker	Val	20160810-29/29	01199.wav	16
1	Tanker	Val	20180612-216/032309	07706.wav	4
1	Tanker	Val	20160704-22/111311	00744.wav	16
1	Tanker	Val	20170516-108/201729	03638.wav	4
1	Tanker	Val	20180927-236/173410	08583.wav	3
1	Tanker	Val	20180421-194/025328	06862.wav	108
1	Tanker	Val	20160616-15/214515	00481.wav	19
1	Tanker	Val	20170507-103/213103	03387.wav	20
1	Tanker	Val	20170824-134/194518	04725.wav	4
1	Tanker	Val	20160617-16/225229	00595.wav	58
1	Tanker	Val	20180702-222/172918	07994.wav	9
1	Tanker	Val	20171230a-164/195035	05765.wav	46
1	Tanker	Val	20170712a-126/015656	04496.wav	9
1	Tanker	Val	20170704-122/145807	04188.wav	57
1	Tanker	Val	20180508-203/232237	07327.wav	4
1	Tanker	Val	20170124-75/085359	02479.wav	109
1	Tanker	Val	20160602a-10/10	00374.wav	6
1	Tanker	Val	20170209-80/040238	02636.wav	5
1	Tanker	Val	20160829-32/32	01287.wav	4
1	Tanker	Val	20170629-120/215813	04099.wav	28
1	Tanker	Val	20170711a-239/191933	04329.wav	81
1	Tanker	Val	20170828-136/215454	04786.wav	61
1	Tanker	Val	20170421-100/010738	03217.wav	17
1	Tanker	Val	20180629-220/001835	07919.wav	57
1	Tanker	Val	20170826-135/005931	04730.wav	9
1	Tanker	Val	20170419-98/021347	03093.wav	65
1	Tanker	Val	20180725b-229/233127	08392.wav	7
1	Tanker	Val	20180515a-207/224627	07458.wav	2
1	Tanker	Val	20160810-29/29	01213.wav	12
1	Tanker	Val	20180612-216/032309	07763.wav	52
1	Tanker	Val	20160704-22/111311	00777.wav	19
1	Tanker	Val	20180421-194/025328	06842.wav	88
1	Tanker	Val	20160616-15/214515	00467.wav	32
1	Tanker	Val	20170507-103/213103	03377.wav	2
1	Tanker	Val	20160617-16/225229	00525.wav	43
1	Tanker	Val	20180702-222/172918	08021.wav	92
1	Tanker	Val	20171230a-164/195035	05755.wav	52
1	Tanker	Val	20170712a-126/015656	04491.wav	7
1	Tanker	Val	20170704-122/145807	04140.wav	15
1	Tanker	Val	20170124-75/085359	02487.wav	110
1	Tanker	Val	20160602a-10/10	00372.wav	5
1	Tanker	Val	20170209-80/040238	02635.wav	6
1	Tanker	Val	20160829-32/32	01284.wav	2
1	Tanker	Val	20170629-120/215813	04072.wav	33
1	Tanker	Val	20170711a-239/191933	04372.wav	13
1	Tanker	Val	20170828-136/215454	04813.wav	49
1	Tanker	Val	20170421-100/010738	03179.wav	64
1	Tanker	Val	20180629-220/001835	07889.wav	19
1	Tanker	Val	20170826-135/005931	04735.wav	4
1	Tanker	Val	20170419-98/021347	03137.wav	4
1	Tanker	Val	20180725b-229/233127	08389.wav	9
1	Tanker	Val	20180515a-207/224627	07452.wav	13
1	Tanker	Val	20160810-29/29	01200.wav	15
1	Tanker	Val	20180612-216/032309	07714.wav	33
1	Tanker	Val	20160704-22/111311	00757.wav	28
1	Tanker	Val	20180421-194/025328	06900.wav	24
1	Tanker	Val	20160616-15/214515	00464.wav	2
1	Tanker	Val	20170507-103/213103	03395.wav	22
1	Tanker	Val	20160617-16/225229	00546.wav	29
1	Tanker	Val	20180702-222/172918	07967.wav	81
1	Tanker	Val	20171230a-164/195035	05761.wav	39
1	Tanker	Val	20170712a-126/015656	04489.wav	4
1	Tanker	Val	20170704-122/145807	04174.wav	35
1	Tanker	Val	20170124-75/085359	02446.wav	42
1	Tanker	Val	20170209-80/040238	02639.wav	8
1	Tanker	Val	20160829-32/32	01289.wav	7
1	Tanker	Val	20170629-120/215813	04087.wav	18
1	Tanker	Val	20170711a-239/191933	04362.wav	67
1	Tanker	Val	20170828-136/215454	04770.wav	2
1	Tanker	Val	20170421-100/010738	03174.wav	56
3	Tug	Train	20171129-30/011700	04001.wav	98
3	Tug	Train	20171106-4/144640	00674.wav	128
3	Tug	Train	20171128-25/052238	03476.wav	83
3	Tug	Train	20171116-10/065145	01157.wav	59
3	Tug	Train	20171207b-47/114556	05841.wav	113
3	Tug	Train	20171120-17/034014	02179.wav	133
3	Tug	Train	20171201c-34/123228	04474.wav	52
3	Tug	Train	20171130a-31/211648	04145.wav	10
3	Tug	Train	20171120a-18/054508	02312.wav	19
3	Tug	Train	20171231a-70/215301	07980.wav	49
3	Tug	Train	20171105-2/052000	00193.wav	29
3	Tug	Train	20171221-61/114923	07139.wav	46
3	Tug	Train	20171104-1/200959	00022.wav	53
3	Tug	Train	20171226-65/043830	07438.wav	75
3	Tug	Train	20171128b-27/120847	03853.wav	91
3	Tug	Train	20171212a-50/094549	06019.wav	59
3	Tug	Train	20171118-12/082934	01556.wav	5
3	Tug	Train	20171127-23/065148	03116.wav	29
3	Tug	Train	20171207a-46/052942	05672.wav	23
3	Tug	Train	20171118c-15/185844	01900.wav	37
3	Tug	Train	20171223b-63/233721	07259.wav	48
3	Tug	Train	20171205-44/145246	05514.wav	4
3	Tug	Train	20171128a-26/103033	03752.wav	96
3	Tug	Train	20171203-39/032822	05063.wav	38
3	Tug	Train	20171202a-38/145149	04966.wav	34
3	Tug	Train	20171217-58/020446	06752.wav	73
3	Tug	Train	20171215-54/005343	06502.wav	75
3	Tug	Train	20171106a-5/162112	00739.wav	115
3	Tug	Train	20171219a-60/210546	07055.wav	151
3	Tug	Train	20171114-8/072235	01064.wav	117
3	Tug	Train	20171123-21/035104	02729.wav	54
3	Tug	Train	20171118d-16/234607	02098.wav	98
3	Tug	Train	20171230a-69/163503	07915.wav	17
3	Tug	Train	20171204a-43/081356	05440.wav	33
3	Tug	Train	20171201b-33/082249	04338.wav	98
3	Tug	Train	20171107a-6/095309	00874.wav	19
3	Tug	Train	20171111-7/025236	00900.wav	20
3	Tug	Train	20171229a-67/195709	07648.wav	54
3	Tug	Train	20171201-32/024235	04206.wav	72
3	Tug	Train	20171121-19/101117	02517.wav	71
3	Tug	Train	20171127a-24/105442	03229.wav	36
3	Tug	Train	20171207-45/004027	05590.wav	24
3	Tug	Train	20171217a-59/050224	06913.wav	119
3	Tug	Train	20171116a-11/221717	01376.wav	33
3	Tug	Train	20171214a-53/184639	06432.wav	36
3	Tug	Train	20171215e-56/170639	06701.wav	49
3	Tug	Train	20171213a-52/071716	06405.wav	55
3	Tug	Train	20171203a-40/40	05150.wav	15
3	Tug	Train	20171129-30/011700	04027.wav	113
3	Tug	Train	20171106-4/144640	00534.wav	169
3	Tug	Train	20171128-25/052238	03604.wav	146
